timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,mask_ref_source,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-09-02T21:52:33.424,pi-test-01,img_6017,ADRES,E,18.164,0.4064,0.3262,0.4919,sam_uploaded,4966.448,32560,83473,11.04
2026-09-02T21:52:44.353,pi-test-01,img_6018,ADRES,Q,21.131,0.5876,0.3375,0.5047,sam_uploaded,5252.54,32560,137828,6.69
2026-09-02T21:52:44.353,pi-test-01,img_6018,ADRES,E,18.131,0.4051,0.3375,0.5047,sam_uploaded,5026.487,32560,84541,10.9
2026-09-02T21:52:54.815,pi-test-01,img_6019,ADRES,Q,21.126,0.5873,0.3257,0.4914,sam_uploaded,4781.956,32560,153088,6.02
2026-09-02T21:52:54.815,pi-test-01,img_6019,ADRES,E,18.165,0.407,0.3257,0.4914,sam_uploaded,4859.86,32560,91392,10.08
2026-09-02T21:53:05.209,pi-test-01,img_6020,ADRES,Q,21.138,0.5883,0.3395,0.5069,sam_uploaded,4876.61,32560,153150,6.02
2026-09-02T21:53:05.209,pi-test-01,img_6020,ADRES,E,18.158,0.4076,0.3395,0.5069,sam_uploaded,4822.318,32560,90313,10.2
2026-09-02T21:53:18.064,pi-test-01,img_6021,ADRES,Q,24.412,0.8247,0.2898,0.4494,sam_uploaded,6576.497,32560,140335,6.57
2026-09-02T21:53:18.064,pi-test-01,img_6021,ADRES,E,20.305,0.7026,0.2898,0.4494,sam_uploaded,5542.132,32560,87453,10.54
2026-09-02T21:53:30.966,pi-test-01,img_6022,ADRES,Q,24.385,0.8253,0.2915,0.4514,sam_uploaded,6618.413,32560,142764,6.46
2026-09-02T21:53:30.966,pi-test-01,img_6022,ADRES,E,20.275,0.6998,0.2915,0.4514,sam_uploaded,5536.263,32560,87717,10.51
2026-09-02T21:53:44.125,pi-test-01,img_6023,ADRES,Q,24.497,0.8265,0.2829,0.441,sam_uploaded,6580.241,32560,146340,6.3
2026-09-02T21:53:44.125,pi-test-01,img_6023,ADRES,E,20.364,0.7071,0.2829,0.441,sam_uploaded,5546.839,32560,89070,10.35
2026-09-02T21:53:56.940,pi-test-01,img_6024,ADRES,Q,24.445,0.8267,0.2863,0.4451,sam_uploaded,6630.569,32560,145385,6.34
2026-09-02T21:53:56.940,pi-test-01,img_6024,ADRES,E,20.388,0.7076,0.2863,0.4451,sam_uploaded,5573.985,32560,89605,10.29
2026-09-02T21:54:09.892,pi-test-01,img_6025,ADRES,Q,23.551,0.8131,0.5043,0.6705,sam_uploaded,6624.712,32560,143167,6.44
2026-09-02T21:54:09.892,pi-test-01,img_6025,ADRES,E,19.747,0.6841,0.5043,0.6705,sam_uploaded,5707.04,32560,90379,10.2
2026-09-02T21:54:23.044,pi-test-01,img_6026,ADRES,Q,23.511,0.8143,0.4935,0.6609,sam_uploaded,6651.012,32560,147165,6.26
2026-09-02T21:54:23.044,pi-test-01,img_6026,ADRES,E,19.727,0.6805,0.4935,0.6609,sam_uploaded,5695.969,32560,90973,10.13
2026-09-02T21:54:35.890,pi-test-01,img_6027,ADRES,Q,23.626,0.8148,0.5194,0.6837,sam_uploaded,6541.943,32560,147819,6.23
2026-09-02T21:54:35.890,pi-test-01,img_6027,ADRES,E,19.834,0.6865,0.5194,0.6837,sam_uploaded,5704.116,32560,91918,10.03
2026-09-02T21:54:48.995,pi-test-01,img_6028,ADRES,Q,23.587,0.814,0.4892,0.657,sam_uploaded,6616.457,32560,146619,6.29
2026-09-02T21:54:48.995,pi-test-01,img_6028,ADRES,E,19.787,0.6849,0.4892,0.657,sam_uploaded,5732.621,32560,91818,10.04
2026-09-02T21:55:01.050,pi-test-01,img_6029,ADRES,Q,22.421,0.7877,0.477,0.6459,sam_uploaded,6005.933,32560,137241,6.72
2026-09-02T21:55:01.050,pi-test-01,img_6029,ADRES,E,19.277,0.6538,0.477,0.6459,sam_uploaded,5328.335,32560,85485,10.78
2026-09-02T21:55:12.835,pi-test-01,img_6030,ADRES,Q,22.401,0.7885,0.3816,0.5524,sam_uploaded,5951.795,32560,141522,6.51
2026-09-02T21:55:12.835,pi-test-01,img_6030,ADRES,E,19.235,0.6517,0.3816,0.5524,sam_uploaded,5269.999,32560,86315,10.68
2026-09-02T21:55:24.668,pi-test-01,img_6031,ADRES,Q,22.453,0.7865,0.402,0.5735,sam_uploaded,6032.382,32560,139353,6.61
2026-09-02T21:55:24.668,pi-test-01,img_6031,ADRES,E,19.239,0.6484,0.402,0.5735,sam_uploaded,5250.539,32560,86438,10.66
2026-09-02T21:55:41.431,pi-test-01,img_6032,ADRES,Q,22.458,0.7861,0.4857,0.6539,sam_uploaded,5998.962,32560,138934,6.63
2026-09-02T21:55:41.431,pi-test-01,img_6032,ADRES,E,19.254,0.6464,0.4857,0.6539,sam_uploaded,5260.109,32560,85815,10.74
2026-09-02T21:55:48.516,pi-test-01,img_6033,ADRES,Q,22.512,0.7971,0.4456,0.6165,sam_uploaded,3398.239,32560,67890,13.57
2026-09-02T21:55:48.516,pi-test-01,img_6033,ADRES,E,18.879,0.7206,0.4456,0.6165,sam_uploaded,2927.803,32560,39512,23.32
2026-09-02T21:55:55.800,pi-test-01,img_6034,ADRES,Q,22.505,0.7963,0.3925,0.5637,sam_uploaded,3435.613,32560,68965,13.36
2026-09-02T21:55:55.800,pi-test-01,img_6034,ADRES,E,18.888,0.7203,0.3925,0.5637,sam_uploaded,2935.244,32560,39343,23.42
2026-09-02T21:56:02.658,pi-test-01,img_6035,ADRES,Q,22.551,0.798,0.4477,0.6185,sam_uploaded,3387.199,32560,68740,13.41
2026-09-02T21:56:02.658,pi-test-01,img_6035,ADRES,E,18.916,0.7218,0.4477,0.6185,sam_uploaded,2945.405,32560,39536,23.31
2026-09-02T21:56:09.447,pi-test-01,img_6036,ADRES,Q,22.549,0.7976,0.4493,0.62,sam_uploaded,3384.122,32560,68139,13.53
2026-09-02T21:56:09.447,pi-test-01,img_6036,ADRES,E,18.907,0.7211,0.4493,0.62,sam_uploaded,2934.232,32560,39447,23.36
2026-09-02T21:56:22.236,pi-test-01,img_6037,ADRES,Q,23.348,0.8225,0.5341,0.6963,sam_uploaded,6420.607,32560,153623,6
2026-09-02T21:56:22.236,pi-test-01,img_6037,ADRES,E,19.755,0.7176,0.5341,0.6963,sam_uploaded,5712.685,32560,97725,9.43
2026-09-02T21:56:35.156,pi-test-01,img_6038,ADRES,Q,23.277,0.8244,0.5298,0.6927,sam_uploaded,6381.122,32560,161179,5.72
2026-09-02T21:56:35.156,pi-test-01,img_6038,ADRES,E,19.634,0.7125,0.5298,0.6927,sam_uploaded,5723.928,32560,98459,9.36
2026-09-02T21:56:48.419,pi-test-01,img_6039,ADRES,Q,23.42,0.8243,0.5366,0.6984,sam_uploaded,6400.07,32560,160314,5.75
2026-09-02T21:56:48.419,pi-test-01,img_6039,ADRES,E,19.752,0.7178,0.5366,0.6984,sam_uploaded,5717.668,32560,99134,9.3
2026-09-02T21:57:01.141,pi-test-01,img_6040,ADRES,Q,23.406,0.8228,0.5367,0.6985,sam_uploaded,6358.606,32560,159248,5.79
2026-09-02T21:57:01.141,pi-test-01,img_6040,ADRES,E,19.763,0.7141,0.5367,0.6985,sam_uploaded,5740.237,32560,99393,9.27
2026-09-02T21:57:16.349,pi-test-01,img_6041,ADRES,Q,23.318,0.8443,0.5952,0.7462,sam_uploaded,7384.781,32560,183424,5.02
2026-09-02T21:57:16.349,pi-test-01,img_6041,ADRES,E,19.718,0.7162,0.5952,0.7462,sam_uploaded,7037.838,32560,119694,7.7
2026-09-02T21:57:31.151,pi-test-01,img_6042,ADRES,Q,23.288,0.8483,0.6174,0.7634,sam_uploaded,7164.203,32560,192272,4.79
2026-09-02T21:57:31.151,pi-test-01,img_6042,ADRES,E,19.602,0.712,0.6174,0.7634,sam_uploaded,6979.596,32560,121530,7.58
2026-09-02T21:57:46.370,pi-test-01,img_6043,ADRES,Q,23.428,0.8497,0.6008,0.7506,sam_uploaded,6925.067,32560,197457,4.67
2026-09-02T21:57:46.370,pi-test-01,img_6043,ADRES,E,19.834,0.7242,0.6008,0.7506,sam_uploaded,7040.374,32560,123739,7.45
2026-09-02T21:58:01.033,pi-test-01,img_6044,ADRES,Q,23.413,0.8478,0.6215,0.7666,sam_uploaded,6989.154,32560,196811,4.68
2026-09-02T21:58:01.033,pi-test-01,img_6044,ADRES,E,19.795,0.721,0.6215,0.7666,sam_uploaded,7063.025,32560,123644,7.45
2026-09-02T21:58:15.197,pi-test-01,img_6045,ADRES,Q,23.884,0.8451,0.5144,0.6794,sam_uploaded,6852.543,32560,187053,4.93
2026-09-02T21:58:15.197,pi-test-01,img_6045,ADRES,E,20.05,0.7132,0.5144,0.6794,sam_uploaded,6505.73,32560,116045,7.94
2026-09-02T21:58:29.290,pi-test-01,img_6046,ADRES,Q,23.862,0.845,0.4928,0.6603,sam_uploaded,6930.327,32560,185945,4.96
2026-09-02T21:58:29.290,pi-test-01,img_6046,ADRES,E,19.987,0.7134,0.4928,0.6603,sam_uploaded,6561.449,32560,114952,8.02
2026-09-02T21:58:42.990,pi-test-01,img_6047,ADRES,Q,23.891,0.8456,0.5137,0.6787,sam_uploaded,6619.302,32560,197761,4.66
2026-09-02T21:58:42.990,pi-test-01,img_6047,ADRES,E,20.038,0.7131,0.5137,0.6787,sam_uploaded,6456.107,32560,121298,7.6
2026-09-02T21:58:57.749,pi-test-01,img_6048,ADRES,Q,23.88,0.8445,0.5032,0.6695,sam_uploaded,6550.647,32560,198293,4.65
2026-09-02T21:58:57.749,pi-test-01,img_6048,ADRES,E,20.038,0.7136,0.5032,0.6695,sam_uploaded,6517.557,32560,121244,7.6
2026-09-02T21:59:09.608,pi-test-01,img_6049,ADRES,Q,24.307,0.8188,0.2868,0.4457,sam_uploaded,6216.968,32560,128070,7.2
2026-09-02T21:59:09.608,pi-test-01,img_6049,ADRES,E,20.311,0.6994,0.2868,0.4457,sam_uploaded,5113.409,32560,79246,11.63
2026-09-02T21:59:21.599,pi-test-01,img_6050,ADRES,Q,24.253,0.819,0.2949,0.4555,sam_uploaded,6305.665,32560,129949,7.09
2026-09-02T21:59:21.599,pi-test-01,img_6050,ADRES,E,20.254,0.6956,0.2949,0.4555,sam_uploaded,5173.676,32560,79589,11.58
2026-09-02T21:59:33.573,pi-test-01,img_6051,ADRES,Q,24.366,0.8206,0.2952,0.4559,sam_uploaded,6254.683,32560,132725,6.94
2026-09-02T21:59:33.573,pi-test-01,img_6051,ADRES,E,20.362,0.7028,0.2952,0.4559,sam_uploaded,5179.89,32560,81247,11.34
2026-09-02T21:59:45.517,pi-test-01,img_6052,ADRES,Q,24.335,0.8206,0.2867,0.4457,sam_uploaded,6295.587,32560,132010,6.98
2026-09-02T21:59:45.517,pi-test-01,img_6052,ADRES,E,20.342,0.7044,0.2867,0.4457,sam_uploaded,5145.128,32560,81439,11.32
2026-09-02T21:59:57.502,pi-test-01,img_6053,ADRES,Q,23.011,0.7949,0.5157,0.6805,sam_uploaded,6145.448,32560,133170,6.92
2026-09-02T21:59:57.502,pi-test-01,img_6053,ADRES,E,19.444,0.6603,0.5157,0.6805,sam_uploaded,5304.513,32560,83821,10.99
2026-09-02T22:00:09.493,pi-test-01,img_6054,ADRES,Q,22.971,0.7971,0.5377,0.6994,sam_uploaded,6113.983,32560,137209,6.72
2026-09-02T22:00:09.493,pi-test-01,img_6054,ADRES,E,19.361,0.6572,0.5377,0.6994,sam_uploaded,5358.657,32560,84405,10.92
