timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim
1785333061.3479185,algo/jpeg-4x1x4,img_0001,TEST,2231989,189721,11.76458589191497,True,0.0,0.0,0.0,0.026941299438476562,351.0732650756836,351.2098789215088,0,0.0,0.0,0.0,40.12204541609308,0.9551590532198512
1785333063.428392,algo/jpeg-4x1x4,img_0002,TEST,2275749,188800,12.05375529661017,True,0.0,0.0,0.0,0.026464462280273438,348.3555316925049,348.4683036804199,0,0.0,0.0,0.0,40.149805240026915,0.9529075607482028
1785333065.4904225,algo/jpeg-4x1x4,img_0003,TEST,2373199,203548,11.659161475425943,True,0.0,0.0,0.0,0.04220008850097656,384.6473693847656,384.78899002075195,0,0.0,0.0,0.0,39.694799516129976,0.9503005950800388
1785333067.484711,algo/jpeg-4x1x4,img_0004,TEST,2441907,224955,10.855091018203641,True,0.0,0.0,0.0,0.025510787963867188,381.90674781799316,382.0321559906006,0,0.0,0.0,0.0,39.28870238891604,0.952462340017064
1785333069.710828,algo/jpeg-4x1x4,img_0005,TEST,2523519,238600,10.576357921207041,True,0.0,0.0,0.0,0.026941299438476562,350.9805202484131,351.0854244232178,0,0.0,0.0,0.0,38.92105443129867,0.949740278196177
1785333071.7073271,algo/jpeg-4x1x4,img_0006,TEST,2228790,187223,11.904466865716286,True,0.0,0.0,0.0,0.05340576171875,378.18074226379395,378.33642959594727,0,0.0,0.0,0.0,40.39510837851692,0.9549092954032821
1785333074.0253904,algo/jpeg-4x1x4,img_0007,TEST,2474543,217636,11.370099615872373,True,0.0,0.0,0.0,0.028133392333984375,350.34751892089844,350.45790672302246,0,0.0,0.0,0.0,39.03183472236712,0.9470703269216876
1785333076.0967464,algo/jpeg-4x1x4,img_0008,TEST,2449617,212534,11.525765289318414,True,0.0,0.0,0.0,0.027418136596679688,348.89888763427734,349.0104675292969,0,0.0,0.0,0.0,39.20758977924908,0.9481402262593569
1785333078.170359,algo/jpeg-4x1x4,img_0009,TEST,2507491,221168,11.33749457426029,True,0.0,0.0,0.0,0.03910064697265625,385.72096824645996,385.84280014038086,0,0.0,0.0,0.0,38.96222444803197,0.9464595071227889
1785333080.0914578,algo/jpeg-4x1x4,img_0010,TEST,2515256,222227,11.318408654213934,True,0.0,0.0,0.0,0.023365020751953125,349.23338890075684,349.3173122406006,0,0.0,0.0,0.0,38.94335009966937,0.946286291000724
1785333082.2582586,algo/jpeg-4x1x4,img_0011,TEST,2507528,220987,11.346948010516456,True,0.0,0.0,0.0,0.02288818359375,350.4219055175781,350.508451461792,0,0.0,0.0,0.0,38.96595509403426,0.9465242849546152
