timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim
1785495736.05999,algo/jpeg-4x4x0,img_0001,TEST,2231989,184729,12.0825046419349,True,0,0,0,0.0634193420410156,363.29984664917,363.486289978027,1000000000,55.844,164.65234375,0,40.1998030673333,0.955423290343579
1785495740.32009,algo/jpeg-4x4x0,img_0002,TEST,2275749,183821,12.38024491217,True,0,0,0,0.0946521759033203,383.29005241394,383.488178253174,1000000000,55.306,166.51953125,0,40.2325936935185,0.953055662063591
1785495743.36494,algo/jpeg-4x4x0,img_0003,TEST,2373199,198493,11.9560840936456,True,0,0,0,0.0441074371337891,365.618467330933,365.750789642334,1000000000,54.768,166.51171875,0,39.8062745640074,0.950523138352957
1785495745.67484,algo/jpeg-4x4x0,img_0004,TEST,2441907,221147,11.0420082569513,True,0,0,0,0.247001647949219,399.927616119385,400.284767150879,1000000000,54.23,163.140625,0,39.387127667566,0.952301987978665
1785495748.19539,algo/jpeg-4x4x0,img_0005,TEST,2523519,234397,10.7660038311071,True,0,0,0,0.0460147857666016,369.111776351929,369.240999221802,1000000000,54.23,161.171875,0,39.0331338682777,0.949680154433567
1785495751.51753,algo/jpeg-4x4x0,img_0006,TEST,2228790,183538,12.1434798243416,True,0,0,0,0.072479248046875,389.412879943848,389.581680297852,1000000000,54.768,159.4609375,0,40.3966236659717,0.954890977789805
1785495754.52653,algo/jpeg-4x4x0,img_0007,TEST,2474543,213232,11.6049326555114,True,0,0,0,0.049591064453125,365.047216415405,365.180015563965,1000000000,54.768,160.38671875,0,39.0033402151164,0.9469298700177
1785495757.52653,algo/jpeg-4x4x0,img_0008,TEST,2449617,207811,11.7877157609559,True,0,0,0,0.0736713409423828,394.21272277832,394.394159317017,1000000000,53.692,159.20703125,0,39.1772885076983,0.947921870383542
1785495759.95485,algo/jpeg-4x4x0,img_0009,TEST,2507491,216350,11.5899745782297,True,0,0,0,0.0436305999755859,363.928556442261,364.039659500122,1000000000,54.23,160.48828125,0,38.9330278149095,0.946342742305862
1785495763.36852,algo/jpeg-4x4x0,img_0010,TEST,2515256,217469,11.5660438959116,True,0,0,0,0.0674724578857422,397.747993469238,397.896766662598,1000000000,53.692,161.30859375,0,38.9225954603226,0.946142472919296
1785495766.42264,algo/jpeg-4x4x0,img_0011,TEST,2507528,216129,11.6019969555219,True,0,0,0,0.0424385070800781,378.730535507202,378.840208053589,1000000000,53.692,163.94921875,0,38.9355383618035,0.946342070923544
1785495769.52413,algo/jpeg-4x4x0,img_0012,TEST,3012015,294128,10.2404905347332,True,0,0,0,0.0796318054199219,408.132791519165,408.303260803223,1000000000,53.154,164.91796875,0,37.06354019225,0.935203451877566
1785495771.79738,algo/jpeg-4x4x0,img_0013,TEST,3067368,304043,10.088599309966,True,0,0,0,0.0469684600830078,389.095306396484,389.215707778931,1000000000,53.692,163.7421875,0,37.3696271365917,0.941496648670693
1785495775.9857,algo/jpeg-4x4x0,img_0014,TEST,3024059,300124,10.0760319068119,True,0,0,0,0.0698566436767578,411.669254302979,411.822557449341,1000000000,53.692,158.85546875,0,37.5486661090183,0.945655994266054
1785495779.13406,algo/jpeg-4x4x0,img_0015,TEST,3162999,323700,9.77139017608897,True,0,0,0,0.0426769256591797,377.967834472656,378.078699111939,1000000000,53.692,162.7734375,0,36.5379824829158,0.936840343301421
1785495782.70609,algo/jpeg-4x4x0,img_0016,TEST,3147269,321309,9.79514735036989,True,0,0,0,0.0712871551513672,426.815271377564,426.984786987305,1000000000,54.23,162.07421875,0,36.5495577420918,0.937025306222349
1785495785.24437,algo/jpeg-4x4x0,img_0017,TEST,2929589,277694,10.5497021901806,True,0,0,0,0.0429153442382813,371.036291122437,371.14429473877,1000000000,53.692,160.25390625,0,37.58812132411,0.936198665357596
1785495788.75255,algo/jpeg-4x4x0,img_0018,TEST,2612122,232802,11.2203589316243,True,0,0,0,0.0727176666259766,392.713069915772,393.094301223755,1000000000,53.692,163.3828125,0,38.2282901706878,0.942088369612557
1785495791.80558,algo/jpeg-4x4x0,img_0019,TEST,2536185,219969,11.5297382813033,True,0,0,0,0.0464916229248047,368.955612182617,369.072198867798,1000000000,53.692,159.56640625,0,39.1061164139385,0.946278692281629
1785495795.09365,algo/jpeg-4x4x0,img_0020,TEST,2496031,219627,11.3648640649829,True,0,0,0,0.0739097595214844,887.508869171143,887.666940689087,1000000000,53.692,148.73046875,0,39.0729279746665,0.951320752603065
1785495798.46665,algo/jpeg-4x4x0,img_0021,TEST,2584303,234851,11.0040110538171,True,0,0,0,0.0464916229248047,369.542360305786,369.654417037964,1000000000,52.616,149.53125,0,38.7496135411753,0.950434565461266
1785495801.52487,algo/jpeg-4x4x0,img_0022,TEST,2666833,248471,10.7329748743314,True,0,0,0,0.0808238983154297,404.939889907837,405.116558074951,1000000000,53.692,150.7734375,0,38.2819794078937,0.948434698150206
1785495804.44675,algo/jpeg-4x4x0,img_0023,TEST,2527898,223055,11.3330703189796,True,0,0,0,0.0488758087158203,364.929914474487,365.054368972778,1000000000,53.154,152.3125,0,39.1368178304807,0.951888154852663
1785495807.40084,algo/jpeg-4x4x0,img_0024,TEST,2423825,213208,11.3683585981764,True,0,0,0,0.0743865966796875,397.912502288818,398.069620132446,1000000000,53.692,154.41796875,0,39.5054003761598,0.95391577268215
1785495809.73452,algo/jpeg-4x4x0,img_0025,TEST,2516941,229747,10.9552725389233,True,0,0,0,0.0531673431396484,370.592594146729,370.717763900757,1000000000,53.692,155.96875,0,39.0729664812869,0.951966776793503
1785495813.44524,algo/jpeg-4x4x0,img_0026,TEST,2584513,241864,10.6858110343003,True,0,0,0,0.0874996185302734,400.275707244873,400.448560714722,1000000000,53.154,152.90234375,0,38.6280936541113,0.950197776764162
1785495816.68235,algo/jpeg-4x4x0,img_0027,TEST,2215886,206863,10.7118527721245,True,0,0,0,0.0514984130859375,362.702131271362,362.82753944397,1000000000,53.154,154.83984375,0,39.6302632732043,0.955018586542641
1785495819.59181,algo/jpeg-4x4x0,img_0028,TEST,2652246,250063,10.6063112095752,True,0,0,0,0.0777244567871094,401.766061782837,401.928901672363,1000000000,52.616,149.58984375,0,38.4831930453951,0.94695614521396
1785495821.93748,algo/jpeg-4x4x0,img_0029,TEST,2767710,258012,10.7270592065485,True,0,0,0,0.160932540893555,368.422508239746,368.654727935791,1000000000,53.692,149.82421875,0,38.4865759076585,0.943499145740638
