timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim
1785331907.53766,algo/jpeg-4x2x2,img_0001,TEST,2231989,183982,12.1315617832179,True,0,0,0,0.0262260437011719,358.475685119629,358.606815338135,0,0,0,0,40.3094647472204,0.955546134292567
1785331910.30266,algo/jpeg-4x2x2,img_0002,TEST,2275749,183239,12.4195667952783,True,0,0,0,0.0281333923339844,349.440097808838,349.559307098389,0,0,0,0,40.338119071623,0.953244219353992
1785331912.33651,algo/jpeg-4x2x2,img_0003,TEST,2373199,198115,11.978896095702,True,0,0,0,0.0441074371337891,394.63210105896,394.785642623901,0,0,0,0,39.8933478327231,0.950716307147011
1785331914.38744,algo/jpeg-4x2x2,img_0004,TEST,2441907,218849,11.1579536575447,True,0,0,0,0.0293254852294922,351.723432540894,351.867914199829,0,0,0,0,39.4853491815456,0.952918483033139
1785331916.41995,algo/jpeg-4x2x2,img_0005,TEST,2523519,232505,10.8536117502849,True,0,0,0,0.0283718109130859,355.883836746216,355.998516082764,0,0,0,0,39.1138731304277,0.950259521027521
1785331918.5154,algo/jpeg-4x2x2,img_0006,TEST,2228790,181085,12.3079769169175,True,0,0,0,0.0963211059570313,402.617931365967,402.809381484985,0,0,0,0,40.5307720193068,0.95509540714667
1785331920.5606,algo/jpeg-4x2x2,img_0007,TEST,2474543,211124,11.7208038877626,True,0,0,0,0.0784397125244141,376.468896865845,376.634836196899,0,0,0,0,39.1461597316255,0.947222542792972
1785331922.74712,algo/jpeg-4x2x2,img_0008,TEST,2449617,205933,11.8952134917667,True,0,0,0,0.0696182250976563,376.293659210205,376.444816589355,0,0,0,0,39.3262181318319,0.948286184435103
1785331924.78643,algo/jpeg-4x2x2,img_0009,TEST,2507491,214511,11.6893352788435,True,0,0,0,0.0965595245361328,418.090343475342,418.269157409668,0,0,0,0,39.0812503881784,0.946620605289435
1785331926.76259,algo/jpeg-4x2x2,img_0010,TEST,2515256,215564,11.6682562951142,True,0,0,0,0.0734329223632813,378.548860549927,378.689765930176,0,0,0,0,39.0620638494687,0.946442660393443
1785331928.80887,algo/jpeg-4x2x2,img_0011,TEST,2507528,214335,11.6991065388294,True,0,0,0,0.0720024108886719,382.043600082397,382.294178009033,0,0,0,0,39.0869518500253,0.946675887638828
1785331931.16986,algo/jpeg-4x2x2,img_0012,TEST,3012015,294110,10.241117269049,True,0,0,0,0.111818313598633,417.092084884644,417.295455932617,0,0,0,0,37.1273161355628,0.935702487507145
1785331933.36401,algo/jpeg-4x2x2,img_0013,TEST,3067368,303758,10.0980649069325,True,0,0,0,0.0646114349365234,389.002084732056,389.136075973511,0,0,0,0,37.4220739795996,0.941791131342905
1785331935.62629,algo/jpeg-4x2x2,img_0014,TEST,3024059,299896,10.0836923466802,True,0,0,0,0.0691413879394531,388.949632644653,389.091014862061,0,0,0,0,37.6051840403727,0.945962621472205
1785331937.8012,algo/jpeg-4x2x2,img_0015,TEST,3162999,323547,9.77601090413448,True,0,0,0,0.0922679901123047,420.923709869385,421.093463897705,0,0,0,0,36.5863708801333,0.937082643307179
1785331940.0342,algo/jpeg-4x2x2,img_0016,TEST,3147269,321140,9.80030204895061,True,0,0,0,0.0717639923095703,391.349315643311,391.487121582031,0,0,0,0,36.5946150296366,0.937352920829262
1785331942.22083,algo/jpeg-4x2x2,img_0017,TEST,2929589,277176,10.5694179871273,True,0,0,0,0.0665187835693359,384.6435546875,384.777545928955,0,0,0,0,37.631597810226,0.936440444544327
1785331944.44463,algo/jpeg-4x2x2,img_0018,TEST,2612122,232177,11.2505631479432,True,0,0,0,0.0939369201660156,421.339511871338,421.728134155273,0,0,0,0,38.3026797582924,0.942796829006154
1785331946.66529,algo/jpeg-4x2x2,img_0019,TEST,2536185,218877,11.58726133856,True,0,0,0,0.0755786895751953,377.604722976685,377.744197845459,0,0,0,0,39.179817502296,0.946802933905211
1785331949.0176,algo/jpeg-4x2x2,img_0020,TEST,2496031,218673,11.4144453133217,True,0,0,0,0.072479248046875,379.275321960449,379.413843154907,0,0,0,0,39.1382411218579,0.951832459671195
1785331951.12881,algo/jpeg-4x2x2,img_0021,TEST,2584303,234076,11.0404441292572,True,0,0,0,0.100612640380859,412.164449691772,412.346124649048,0,0,0,0,38.8145414526669,0.950936630255732
1785331953.31074,algo/jpeg-4x2x2,img_0022,TEST,2666833,247805,10.7618207865055,True,0,0,0,0.0729560852050781,382.949113845825,383.090496063232,0,0,0,0,38.3436981410455,0.948935304192191
1785331955.3571,algo/jpeg-4x2x2,img_0023,TEST,2527898,222306,11.371254037228,True,0,0,0,0.0758171081542969,378.175258636475,378.324508666992,0,0,0,0,39.1948619194227,0.952293304545111
1785331957.39117,algo/jpeg-4x2x2,img_0024,TEST,2423825,212003,11.4329750050707,True,0,0,0,0.104427337646484,405.648708343506,405.830383300781,0,0,0,0,39.6032799454961,0.954138456984282
1785331959.44236,algo/jpeg-4x2x2,img_0025,TEST,2516941,228177,11.0306516432419,True,0,0,0,0.0689029693603516,378.227949142456,378.362655639648,0,0,0,0,39.1758895738711,0.952320837103677
1785331961.4646,algo/jpeg-4x2x2,img_0026,TEST,2584513,240619,10.7411010768061,True,0,0,0,0.0755786895751953,381.241083145142,381.389856338501,0,0,0,0,38.7304804305167,0.950627902603384
1785331963.75825,algo/jpeg-4x2x2,img_0027,TEST,2215886,206998,10.7048667136881,True,0,0,0,0.105142593383789,408.237457275391,408.416509628296,0,0,0,0,39.7130369996219,0.955031906356427
1785331965.65615,algo/jpeg-4x2x2,img_0028,TEST,2652246,249514,10.6296480357816,True,0,0,0,0.0813007354736328,381.875276565552,382.025003433228,0,0,0,0,38.5966919198845,0.947206323424357
1785331967.77129,algo/jpeg-4x2x2,img_0029,TEST,2767710,257773,10.7370050393175,True,0,0,0,0.0777244567871094,383.256673812866,383.4068775177,0,0,0,0,38.5601909201007,0.943756533342938
1785331970.07905,algo/jpeg-4x2x2,img_0030,TEST,2773772,258144,10.7450570224371,True,0,0,0,0.11444091796875,413.383960723877,413.585901260376,0,0,0,0,38.5740352723182,0.944011994700561
1785331972.13511,algo/jpeg-4x2x2,img_0031,TEST,2786691,259125,10.7542344428365,True,0,0,0,0.0710487365722656,385.542392730713,385.679721832275,0,0,0,0,38.5571284509008,0.943977333749258
1785331974.13741,algo/jpeg-4x2x2,img_0032,TEST,2781516,257543,10.8002003548922,True,0,0,0,0.0734329223632813,387.937068939209,388.075351715088,0,0,0,0,38.6092931141537,0.944200908636385
1785331976.38417,algo/jpeg-4x2x2,img_0033,TEST,2798989,261676,10.6963917210596,True,0,0,0,0.117778778076172,416.740417480469,417.031764984131,0,0,0,0,38.5240448164996,0.943758993002158
1785331978.48,algo/jpeg-4x2x2,img_0034,TEST,2787472,258765,10.7722141711592,True,0,0,0,0.0808238983154297,383.154153823853,383.309841156006,0,0,0,0,38.617148083356,0.944035212770409
1785331980.62717,algo/jpeg-4x2x2,img_0035,TEST,2670690,260639,10.246701376233,True,0,0,0,0.0851154327392578,382.461786270142,382.619380950928,0,0,0,0,38.5357782436597,0.949171344389981
1785331982.80431,algo/jpeg-4x2x2,img_0036,TEST,2821360,275859,10.2275437814246,True,0,0,0,0.101566314697266,433.950424194336,434.125423431397,0,0,0,0,38.1600960644825,0.946508126648843
1785331984.91686,algo/jpeg-4x2x2,img_0037,TEST,2840560,276538,10.2718613716741,True,0,0,0,0.0798702239990234,384.524822235107,384.671211242676,0,0,0,0,38.1494294644955,0.946336479358642
1785331987.18462,algo/jpeg-4x2x2,img_0038,TEST,2949832,298556,9.88033065823497,True,0,0,0,0.0872611999511719,400.558948516846,400.897264480591,0,0,0,0,37.7997217262207,0.946893173645614
