timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim,psnr_db_veg,ssim_veg,psnr_db_bg,ssim_bg
1788700271.98162,algo/agrijpeg-core,img_0022,TEST,2666833,259343,10.2830344370197,True,0,0,0,0.0522136688232422,10524.8115062714,10544.2144870758,1000000000,55.844,181.73828125,0,36.6270212334083,0.933315704339875,37.2958697952143,0.942760163800985,35.4963863973308,0.913445385092532
1788700284.28167,algo/agrijpeg-core,img_0023,TEST,2527898,238253,10.6101413203611,True,0,0,0,0.0543594360351563,10482.1510314941,10502.2807121277,1000000000,56.382,190.73828125,0,37.6362493819349,0.939500532720254,38.4306092490748,0.949682155574671,36.4500283365039,0.920189216741972
1788700296.75864,algo/agrijpeg-core,img_0024,TEST,2423825,243043,9.97282373900915,True,0,0,0,0.0507831573486328,10480.1394939423,10498.654127121,1000000000,55.844,191.5859375,0,38.4392273707947,0.945123322797843,38.7230119176047,0.949470715948162,37.3419624903338,0.925388578717568
1788700309.20757,algo/agrijpeg-core,img_0025,TEST,2516941,256456,9.81431902548585,True,0,0,0,0.0638961791992188,10485.8555793762,10504.5597553253,1000000000,56.382,179.16796875,0,37.9557499801858,0.942039798054266,38.1975030861696,0.946289250404276,37.0283961746211,0.923346635256141
1788700321.63415,algo/agrijpeg-core,img_0026,TEST,2584513,266930,9.6823624171131,True,0,0,0,0.0619888305664063,10479.7253608704,10498.702287674,1000000000,56.92,190.48046875,0,37.4183980765962,0.93897838576871,37.6388471634079,0.943253825991663,36.5413521714202,0.9196190191535
1788700334.4036,algo/agrijpeg-core,img_0027,TEST,2215886,235810,9.39691276875451,True,0,0,0,0.0584125518798828,10481.7719459534,10501.0187625885,1000000000,56.382,179.69140625,0,38.4481379731251,0.944504517441206,38.831109744366,0.948279360646988,36.1633793084123,0.912892532306619
1788700346.92561,algo/agrijpeg-core,img_0028,TEST,2652246,280598,9.45212011489747,True,0,0,0,0.0836849212646484,10490.0758266449,10509.1390609741,1000000000,56.92,177.12890625,0,37.463610705269,0.936182125127789,37.6506886171868,0.937801911993843,35.0841253002534,0.907416319096926
1788700359.34123,algo/agrijpeg-core,img_0029,TEST,2767710,290231,9.53623148457608,True,0,0,0,0.0588893890380859,10484.406709671,10503.6220550537,1000000000,56.92,185.7734375,0,37.5256916241817,0.932753954927168,37.6116984216309,0.933194074275232,34.5979139103118,0.910314316647007
1788700371.76436,algo/agrijpeg-core,img_0030,TEST,2773772,290692,9.54196193909705,True,0,0,0,0.0541210174560547,10509.7408294678,10528.9926528931,1000000000,56.92,174.13671875,0,37.5447553770497,0.933260355023713,37.625358714003,0.933696677778216,34.7741709908397,0.911283949346704
1788700384.29585,algo/agrijpeg-core,img_0031,TEST,2786691,292338,9.53242821665333,True,0,0,0,0.0588893890380859,10523.7081050873,10542.4497127533,1000000000,56.92,176.38671875,0,37.5166628684557,0.933106519582115,37.6011401842518,0.933538485462357,34.6030652554731,0.91076220400079
1788700396.82282,algo/agrijpeg-core,img_0032,TEST,2781516,291370,9.54633627346673,True,0,0,0,0.0615119934082031,10496.2482452393,10515.273809433,1000000000,56.92,181.55078125,0,37.5827283920988,0.933601672071241,37.6569370189476,0.933985439777004,34.9327867862023,0.913603265653586
1788700409.34984,algo/agrijpeg-core,img_0033,TEST,2798989,294602,9.50091649072308,True,0,0,0,0.0627040863037109,10491.8043613434,10510.7386112213,1000000000,57.458,180.1875,0,37.482304987506,0.932856798546112,37.5797733354168,0.93333408521722,34.5049580718528,0.910763028901421
1788700421.77749,algo/agrijpeg-core,img_0034,TEST,2787472,292199,9.53963565925962,True,0,0,0,0.0541210174560547,10528.7187099457,10546.7646121979,1000000000,56.92,185.67578125,0,37.5892035001755,0.933301450370221,37.6789793354131,0.933771116180245,34.8243585414713,0.911952239658481
