timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim
1785332788.7180257,algo/jpeg-4x4x4,img_0001,TEST,2231989,208815,10.688834614371572,True,0.0,0.0,0.0,0.026941299438476562,389.6973133087158,389.8277282714844,0,0.0,0.0,0.0,40.593219176633056,0.9570469209869771
1785332790.7197561,algo/jpeg-4x4x4,img_0002,TEST,2275749,207888,10.946995497575617,True,0.0,0.0,0.0,0.02765655517578125,385.73312759399414,385.8497142791748,0,0.0,0.0,0.0,40.62676115620228,0.9547814419197659
1785332792.6819282,algo/jpeg-4x4x4,img_0003,TEST,2373199,223139,10.635518667736253,True,0.0,0.0,0.0,0.04267692565917969,427.0586967468262,427.20508575439453,0,0.0,0.0,0.0,40.170922189990335,0.9522778986055931
1785332794.9414012,algo/jpeg-4x4x4,img_0004,TEST,2441907,245339,9.953195374563359,True,0.0,0.0,0.0,0.027418136596679688,391.51740074157715,391.6351795196533,0,0.0,0.0,0.0,39.76273560251846,0.9546112576213867
1785332796.9928515,algo/jpeg-4x4x4,img_0005,TEST,2523519,259119,9.738841999235872,True,0.0,0.0,0.0,0.028848648071289062,391.6661739349365,391.7825222015381,0,0.0,0.0,0.0,39.376077383872556,0.9519645048381037
1785332799.211756,algo/jpeg-4x4x4,img_0006,TEST,2228790,205519,10.844690758518677,True,0.0,0.0,0.0,0.09775161743164062,439.4385814666748,439.6355152130127,0,0.0,0.0,0.0,40.804595216069316,0.9564491280007217
1785332801.4325767,algo/jpeg-4x4x4,img_0007,TEST,2474543,237272,10.429140395832631,True,0.0,0.0,0.0,0.07200241088867188,408.9972972869873,409.1513156890869,0,0.0,0.0,0.0,39.38047544994321,0.9487976494880236
1785332803.5399137,algo/jpeg-4x4x4,img_0008,TEST,2449617,232273,10.546283898688182,True,0.0,0.0,0.0,0.07748603820800781,408.88333320617676,409.0421199798584,0,0.0,0.0,0.0,39.57281380122519,0.9498728792761894
1785332805.6384573,algo/jpeg-4x4x4,img_0009,TEST,2507491,241088,10.400729194319087,True,0.0,0.0,0.0,0.1900196075439453,444.6370601654053,444.9596405029297,0,0.0,0.0,0.0,39.32032773412863,0.9482475290752427
1785332807.8506234,algo/jpeg-4x4x4,img_0010,TEST,2515256,242272,10.38195086514331,True,0.0,0.0,0.0,0.06508827209472656,410.5527400970459,410.68267822265625,0,0.0,0.0,0.0,39.29967785788328,0.9480571523888747
1785332810.1789603,algo/jpeg-4x4x4,img_0011,TEST,2507528,241118,10.399588583183338,True,0.0,0.0,0.0,0.022649765014648438,409.5277786254883,409.6100330352783,0,0.0,0.0,0.0,39.3248408005202,0.9483165136660455
1785332812.4473236,algo/jpeg-4x4x4,img_0012,TEST,3012015,323665,9.305964500332134,True,0.0,0.0,0.0,0.04076957702636719,457.0269584655762,457.1545124053955,0,0.0,0.0,0.0,37.34193256326649,0.9376046595675938
1785332814.7508166,algo/jpeg-4x4x4,img_0013,TEST,3067368,332197,9.233581278578674,True,0.0,0.0,0.0,0.10132789611816406,421.7360019683838,421.9021797180176,0,0.0,0.0,0.0,37.63743385172556,0.9434225204576038
1785332817.0577338,algo/jpeg-4x4x4,img_0014,TEST,3024059,328163,9.215112611720395,True,0.0,0.0,0.0,0.0247955322265625,422.5766658782959,422.66845703125,0,0.0,0.0,0.0,37.82864410618729,0.9476072569553673
1785332819.2238898,algo/jpeg-4x4x4,img_0015,TEST,3162999,351664,8.994378156422039,True,0.0,0.0,0.0,0.03743171691894531,459.4144821166992,459.5298767089844,0,0.0,0.0,0.0,36.75903093238436,0.9385248928132324
1785332821.3531356,algo/jpeg-4x4x4,img_0016,TEST,3147269,349209,9.012565540979757,True,0.0,0.0,0.0,0.023126602172851562,423.6927032470703,423.7799644470215,0,0.0,0.0,0.0,36.77073382206324,0.9388425494808077
1785332823.4548283,algo/jpeg-4x4x4,img_0017,TEST,2929589,303851,9.641531540129867,True,0.0,0.0,0.0,0.026226043701171875,419.74520683288574,419.842004776001,0,0.0,0.0,0.0,37.82721740571697,0.9379753031637511
1785332825.7819393,algo/jpeg-4x4x4,img_0018,TEST,2612122,259406,10.069628304665274,True,0.0,0.0,0.0,0.03695487976074219,452.6715278625488,453.10521125793457,0,0.0,0.0,0.0,38.54244659567422,0.9447806969151383
1785332827.7746756,algo/jpeg-4x4x4,img_0019,TEST,2536185,244917,10.355283626698025,True,0.0,0.0,0.0,0.026702880859375,411.67736053466797,411.7741584777832,0,0.0,0.0,0.0,39.43919639503247,0.948579916416426
1785332829.851861,algo/jpeg-4x4x4,img_0020,TEST,2496031,244405,10.21268386489638,True,0.0,0.0,0.0,0.026226043701171875,411.12804412841797,411.2229347229004,0,0.0,0.0,0.0,39.385272443980796,0.9534073513785262
1785332831.854891,algo/jpeg-4x4x4,img_0021,TEST,2584303,260203,9.931872422685364,True,0.0,0.0,0.0,0.03743171691894531,449.65362548828125,449.77259635925293,0,0.0,0.0,0.0,39.05684371384355,0.9525617232509086
1785332833.9266849,algo/jpeg-4x4x4,img_0022,TEST,2666833,274349,9.720585823166843,True,0.0,0.0,0.0,0.027179718017578125,418.7180995941162,418.81561279296875,0,0.0,0.0,0.0,38.57101487020848,0.9505691238901242
1785332836.0145433,algo/jpeg-4x4x4,img_0023,TEST,2527898,248326,10.179755643790823,True,0.0,0.0,0.0,0.02574920654296875,414.83473777770996,414.9303436279297,0,0.0,0.0,0.0,39.46225236440674,0.9539934061690616
1785332838.1173604,algo/jpeg-4x4x4,img_0024,TEST,2423825,237668,10.19836494605921,True,0.0,0.0,0.0,0.035762786865234375,449.0687847137451,449.18346405029297,0,0.0,0.0,0.0,39.87098398918793,0.9557459986667238
1785332840.409584,algo/jpeg-4x4x4,img_0025,TEST,2516941,254401,9.893597116363535,True,0.0,0.0,0.0,0.023603439331054688,411.7236137390137,411.81302070617676,0,0.0,0.0,0.0,39.430971949839375,0.953931772044119
1785332842.5646038,algo/jpeg-4x4x4,img_0026,TEST,2584513,267147,9.674497561267767,True,0.0,0.0,0.0,0.02384185791015625,414.2758846282959,414.3671989440918,0,0.0,0.0,0.0,38.97359604940014,0.9522744767960155
1785332844.7326226,algo/jpeg-4x4x4,img_0027,TEST,2215886,233228,9.50094328296774,True,0.0,0.0,0.0,0.03695487976074219,438.45629692077637,438.57884407043457,0,0.0,0.0,0.0,40.116277843005356,0.9576525540038391
1785332846.9524975,algo/jpeg-4x4x4,img_0028,TEST,2652246,276885,9.57887209491305,True,0.0,0.0,0.0,0.02288818359375,415.55094718933105,415.63916206359863,0,0.0,0.0,0.0,38.867464093778835,0.9491343496443871
1785332849.2948346,algo/jpeg-4x4x4,img_0029,TEST,2767710,284905,9.714501325003072,True,0.0,0.0,0.0,0.024080276489257812,417.4847602844238,417.5734519958496,0,0.0,0.0,0.0,38.81856722131624,0.9455644889441853
1785332851.5266724,algo/jpeg-4x4x4,img_0030,TEST,2773772,285456,9.716986155484559,True,0.0,0.0,0.0,0.037670135498046875,455.0290107727051,455.14488220214844,0,0.0,0.0,0.0,38.842573346788,0.9458896361253967
1785332853.7244976,algo/jpeg-4x4x4,img_0031,TEST,2786691,286758,9.717918942104493,True,0.0,0.0,0.0,0.025033950805664062,419.7263717651367,419.818639755249,0,0.0,0.0,0.0,38.827248861451125,0.9458595807590537
1785332855.8716476,algo/jpeg-4x4x4,img_0032,TEST,2781516,285134,9.755118645969965,True,0.0,0.0,0.0,0.023126602172851562,418.89071464538574,418.98107528686523,0,0.0,0.0,0.0,38.88803368677158,0.9461485977522671
1785332858.0738153,algo/jpeg-4x4x4,img_0033,TEST,2798989,289123,9.680962773629217,True,0.0,0.0,0.0,0.03647804260253906,463.2735252380371,463.38796615600586,0,0.0,0.0,0.0,38.79466833473387,0.945663259499027
1785332860.2275565,algo/jpeg-4x4x4,img_0034,TEST,2787472,286187,9.740037108603815,True,0.0,0.0,0.0,0.025033950805664062,416.28265380859375,416.37611389160156,0,0.0,0.0,0.0,38.89134253499969,0.9459610763757459
1785332862.2947237,algo/jpeg-4x4x4,img_0035,TEST,2670690,286989,9.305896741686963,True,0.0,0.0,0.0,0.025033950805664062,419.30580139160156,419.4016456604004,0,0.0,0.0,0.0,38.78992849632922,0.9508941171484286
1785332864.484619,algo/jpeg-4x4x4,img_0036,TEST,2821360,303228,9.304417797828696,True,0.0,0.0,0.0,0.03695487976074219,441.79797172546387,441.9119358062744,0,0.0,0.0,0.0,38.41029061614803,0.9482420827923675
1785332866.6096995,algo/jpeg-4x4x4,img_0037,TEST,2840560,304193,9.338018955071288,True,0.0,0.0,0.0,0.023603439331054688,418.13063621520996,418.2248115539551,0,0.0,0.0,0.0,38.4083982643965,0.9481767244894773
1785332869.0071754,algo/jpeg-4x4x4,img_0038,TEST,2949832,326975,9.021582689808088,True,0.0,0.0,0.0,0.022649765014648438,421.1280345916748,421.4498996734619,0,0.0,0.0,0.0,38.03860819049615,0.9486309116834617
1785332871.0227947,algo/jpeg-4x4x4,img_0039,TEST,2972871,328387,9.052949720908563,True,0.0,0.0,0.0,0.035762786865234375,456.4816951751709,456.59613609313965,0,0.0,0.0,0.0,38.01046670830176,0.948292588764103
1785332873.4132078,algo/jpeg-4x4x4,img_0040,TEST,2971494,327213,9.08122232307396,True,0.0,0.0,0.0,0.024080276489257812,420.4516410827637,420.546293258667,0,0.0,0.0,0.0,38.02492124701049,0.9479751367212366
1785332875.5028214,algo/jpeg-4x4x4,img_0041,TEST,2938246,325690,9.021603365163193,True,0.0,0.0,0.0,0.023603439331054688,422.7924346923828,422.8837490081787,0,0.0,0.0,0.0,37.70415853520355,0.9458893176172046
1785332877.5068464,algo/jpeg-4x4x4,img_0042,TEST,2952160,327676,9.009387321622578,True,0.0,0.0,0.0,0.03743171691894531,455.4557800292969,455.57451248168945,0,0.0,0.0,0.0,37.76114317390334,0.9466824715684096
1785332879.6628058,algo/jpeg-4x4x4,img_0043,TEST,2924345,323780,9.031888936932486,True,0.0,0.0,0.0,0.024557113647460938,424.17216300964355,424.2677688598633,0,0.0,0.0,0.0,37.75522204782756,0.9457799187965832
1785332881.8031447,algo/jpeg-4x4x4,img_0044,TEST,2886007,307722,9.378617713390657,True,0.0,0.0,0.0,0.022649765014648438,419.39496994018555,419.4819927215576,0,0.0,0.0,0.0,38.1124989373076,0.9443763844820497
1785332884.0590236,algo/jpeg-4x4x4,img_0045,TEST,2844416,303463,9.37318882367867,True,0.0,0.0,0.0,0.03743171691894531,441.6394233703613,441.76626205444336,0,0.0,0.0,0.0,38.2106099799699,0.945621332435064
1785332886.1931267,algo/jpeg-4x4x4,img_0046,TEST,2893702,313883,9.219046587422701,True,0.0,0.0,0.0,0.02288818359375,426.713228225708,426.80907249450684,0,0.0,0.0,0.0,37.9034458854994,0.9446539279906278
1785332888.3293262,algo/jpeg-4x4x4,img_0047,TEST,2836834,309707,9.159734846161049,True,0.0,0.0,0.0,0.025987625122070312,420.1774597167969,420.2742576599121,0,0.0,0.0,0.0,38.21834517067644,0.9458606377812723
1785332890.5268488,algo/jpeg-4x4x4,img_0048,TEST,2887634,313952,9.19769264091326,True,0.0,0.0,0.0,0.03790855407714844,465.1172161102295,465.2414321899414,0,0.0,0.0,0.0,38.15410089341755,0.9451707672138753
1785332892.6424038,algo/jpeg-4x4x4,img_0049,TEST,2900660,312129,9.293144821532122,True,0.0,0.0,0.0,0.02288818359375,421.8869209289551,421.9708442687988,0,0.0,0.0,0.0,38.12741242626366,0.9444094810685342
1785332894.9326763,algo/jpeg-4x4x4,img_0050,TEST,2740130,281812,9.723255219791918,True,0.0,0.0,0.0,0.024318695068359375,418.9412593841553,419.03185844421387,0,0.0,0.0,0.0,38.46454145205123,0.9427795678699283
