timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-08-30T08:14:55.994372,1,img_0215,ADRES,E,20.919,0.7581,0.9391,0.9686,2135.363,41632.0,37423.0,24.63
2026-08-30T08:15:02.670888,1,img_0216,ADRES,Q,24.662,0.8268,0.9391,0.9686,2795.918,41632.0,71749.0,12.84
2026-08-30T08:15:02.670888,1,img_0216,ADRES,E,20.858,0.7567,0.9391,0.9686,2167.834,41632.0,37700.0,24.45
2026-08-30T08:15:09.964818,1,img_0217,ADRES,Q,22.142,0.7272,0.8327,0.9087,3093.194,41632.0,82884.0,11.12
2026-08-30T08:15:09.964818,1,img_0217,ADRES,E,17.991,0.539,0.8327,0.9087,2534.179,41632.0,49604.0,18.58
2026-08-30T08:15:17.273270,1,img_0218,ADRES,Q,22.09,0.7278,0.8327,0.9087,3120.722,41632.0,84364.0,10.92
2026-08-30T08:15:17.273270,1,img_0218,ADRES,E,18.014,0.5401,0.8327,0.9087,2540.143,41632.0,49555.0,18.6
2026-08-30T08:15:24.550902,1,img_0219,ADRES,Q,22.177,0.7287,0.8327,0.9087,3095.9,41632.0,85831.0,10.74
2026-08-30T08:15:24.550902,1,img_0219,ADRES,E,18.02,0.5397,0.8327,0.9087,2548.812,41632.0,50717.0,18.17
2026-08-30T08:15:31.776618,1,img_0220,ADRES,Q,22.124,0.7288,0.8327,0.9087,3078.273,41632.0,84184.0,10.95
2026-08-30T08:15:31.776618,1,img_0220,ADRES,E,18.058,0.5424,0.8327,0.9087,2537.058,41632.0,50851.0,18.12
2026-08-30T08:15:41.301599,1,img_0221,ADRES,Q,24.757,0.8175,0.8618,0.9258,4392.729,41632.0,118058.0,7.81
2026-08-30T08:15:41.301599,1,img_0221,ADRES,E,20.512,0.6896,0.8618,0.9258,3533.195,41632.0,70121.0,13.14
2026-08-30T08:15:51.083992,1,img_0222,ADRES,Q,24.747,0.8174,0.8618,0.9258,4480.017,41632.0,118372.0,7.79
2026-08-30T08:15:51.083992,1,img_0222,ADRES,E,20.54,0.6892,0.8618,0.9258,3507.978,41632.0,70520.0,13.07
2026-08-30T08:16:00.642786,1,img_0223,ADRES,Q,24.752,0.8177,0.8618,0.9258,4382.534,41632.0,121469.0,7.59
2026-08-30T08:16:00.642786,1,img_0223,ADRES,E,20.565,0.6911,0.8618,0.9258,3468.621,41632.0,71956.0,12.81
2026-08-30T08:16:10.165971,1,img_0224,ADRES,Q,24.759,0.8176,0.8618,0.9258,4388.561,41632.0,121186.0,7.6
2026-08-30T08:16:10.165971,1,img_0224,ADRES,E,20.539,0.6906,0.8618,0.9258,3516.325,41632.0,71895.0,12.82
2026-08-30T08:16:20.749911,1,img_0225,ADRES,Q,24.661,0.8297,0.852,0.9201,4988.606,41632.0,130909.0,7.04
2026-08-30T08:16:20.749911,1,img_0225,ADRES,E,20.761,0.7239,0.852,0.9201,3977.177,41632.0,78760.0,11.7
2026-08-30T08:16:31.304775,1,img_0226,ADRES,Q,24.672,0.8299,0.852,0.9201,4962.004,41632.0,132834.0,6.94
2026-08-30T08:16:31.304775,1,img_0226,ADRES,E,20.76,0.7231,0.852,0.9201,3963.971,41632.0,78904.0,11.68
2026-08-30T08:16:41.953158,1,img_0227,ADRES,Q,24.711,0.8313,0.852,0.9201,4968.707,41632.0,135777.0,6.79
2026-08-30T08:16:41.953158,1,img_0227,ADRES,E,20.795,0.7272,0.852,0.9201,3985.083,41632.0,82357.0,11.19
2026-08-30T08:16:52.588361,1,img_0228,ADRES,Q,24.73,0.831,0.852,0.9201,4968.732,41632.0,136243.0,6.76
2026-08-30T08:16:52.588361,1,img_0228,ADRES,E,20.809,0.7271,0.852,0.9201,3939.309,41632.0,82479.0,11.17
2026-08-30T08:17:00.590370,1,img_0229,ADRES,Q,22.874,0.7856,0.8487,0.9182,3361.127,41632.0,89558.0,10.29
2026-08-30T08:17:00.590370,1,img_0229,ADRES,E,19.198,0.6671,0.8487,0.9182,2816.338,41632.0,53590.0,17.2
2026-08-30T08:17:08.480519,1,img_0230,ADRES,Q,22.876,0.7878,0.8487,0.9182,3370.774,41632.0,91099.0,10.12
2026-08-30T08:17:08.480519,1,img_0230,ADRES,E,19.203,0.6651,0.8487,0.9182,2850.747,41632.0,54207.0,17.0
2026-08-30T08:17:16.319170,1,img_0231,ADRES,Q,22.938,0.7881,0.8487,0.9182,3371.769,41632.0,90770.0,10.15
2026-08-30T08:17:16.319170,1,img_0231,ADRES,E,19.242,0.6684,0.8487,0.9182,2817.007,41632.0,54499.0,16.91
2026-08-30T08:17:24.201832,1,img_0232,ADRES,Q,22.945,0.7883,0.8487,0.9182,3361.542,41632.0,90883.0,10.14
2026-08-30T08:17:24.201832,1,img_0232,ADRES,E,19.243,0.6696,0.8487,0.9182,2814.541,41632.0,54254.0,16.99
2026-08-30T08:17:31.695429,1,img_0233,ADRES,Q,25.667,0.8395,0.9539,0.9764,3236.046,41632.0,80139.0,11.5
2026-08-30T08:17:31.695429,1,img_0233,ADRES,E,21.38,0.7568,0.9539,0.9764,2537.028,41632.0,45297.0,20.35
2026-08-30T08:17:39.184459,1,img_0234,ADRES,Q,25.694,0.8401,0.9539,0.9764,3336.194,41632.0,81433.0,11.32
2026-08-30T08:17:39.184459,1,img_0234,ADRES,E,21.404,0.7561,0.9539,0.9764,2568.506,41632.0,45692.0,20.17
2026-08-30T08:17:46.634845,1,img_0235,ADRES,Q,25.706,0.8398,0.9539,0.9764,3282.422,41632.0,81658.0,11.29
2026-08-30T08:17:46.634845,1,img_0235,ADRES,E,21.381,0.7562,0.9539,0.9764,2571.346,41632.0,45980.0,20.04
2026-08-30T08:17:54.159868,1,img_0236,ADRES,Q,25.716,0.84,0.9539,0.9764,3249.02,41632.0,81685.0,11.28
2026-08-30T08:17:54.159868,1,img_0236,ADRES,E,21.407,0.7562,0.9539,0.9764,2548.866,41632.0,46081.0,20.0
2026-08-30T08:18:02.632422,1,img_0237,ADRES,Q,23.579,0.8192,0.8415,0.914,3711.023,41632.0,98613.0,9.35
2026-08-30T08:18:02.632422,1,img_0237,ADRES,E,19.153,0.7109,0.8415,0.914,3138.494,41632.0,59993.0,15.36
2026-08-30T08:18:11.225506,1,img_0238,ADRES,Q,23.622,0.8198,0.8415,0.914,3660.32,41632.0,100031.0,9.21
2026-08-30T08:18:11.225506,1,img_0238,ADRES,E,19.15,0.7089,0.8415,0.914,3144.614,41632.0,60648.0,15.2
2026-08-30T08:18:19.723510,1,img_0239,ADRES,Q,23.603,0.8191,0.8415,0.914,3659.914,41632.0,96083.0,9.59
2026-08-30T08:18:19.723510,1,img_0239,ADRES,E,19.143,0.7083,0.8415,0.914,3141.62,41632.0,59492.0,15.49
2026-08-30T08:18:28.312964,1,img_0240,ADRES,Q,23.648,0.8193,0.8415,0.914,3705.924,41632.0,95194.0,9.68
2026-08-30T08:18:28.312964,1,img_0240,ADRES,E,19.172,0.7081,0.8415,0.914,3110.005,41632.0,59327.0,15.53
2026-08-30T08:18:35.010793,1,img_0241,ADRES,Q,24.778,0.831,0.943,0.9707,2824.019,41632.0,69773.0,13.21
2026-08-30T08:18:35.010793,1,img_0241,ADRES,E,20.928,0.7546,0.943,0.9707,2227.243,41632.0,37817.0,24.37
2026-08-30T08:18:41.831097,1,img_0242,ADRES,Q,24.822,0.8312,0.943,0.9707,2820.748,41632.0,70364.0,13.1
2026-08-30T08:18:41.831097,1,img_0242,ADRES,E,21.002,0.7547,0.943,0.9707,2159.09,41632.0,37819.0,24.37
2026-08-30T08:18:48.439057,1,img_0243,ADRES,Q,24.872,0.8328,0.943,0.9707,2836.083,41632.0,72340.0,12.74
2026-08-30T08:18:48.439057,1,img_0243,ADRES,E,21.073,0.7582,0.943,0.9707,2138.503,41632.0,39184.0,23.52
2026-08-30T08:18:55.179669,1,img_0244,ADRES,Q,24.827,0.8318,0.943,0.9707,2796.518,41632.0,73673.0,12.51
2026-08-30T08:18:55.179669,1,img_0244,ADRES,E,20.983,0.7563,0.943,0.9707,2199.845,41632.0,39559.0,23.3
2026-08-30T08:19:02.266417,1,img_0245,ADRES,Q,22.164,0.7243,0.8389,0.9124,2938.49,41632.0,75549.0,12.2
2026-08-30T08:19:02.266417,1,img_0245,ADRES,E,17.827,0.5263,0.8389,0.9124,2333.595,41632.0,44100.0,20.9
2026-08-30T08:19:09.882757,1,img_0246,ADRES,Q,22.088,0.7236,0.8389,0.9124,2900.878,41632.0,75803.0,12.16
2026-08-30T08:19:09.882757,1,img_0246,ADRES,E,17.841,0.5272,0.8389,0.9124,2301.94,41632.0,43675.0,21.1
2026-08-30T08:19:17.857086,1,img_0247,ADRES,Q,22.195,0.7258,0.8389,0.9124,2973.904,41632.0,77163.0,11.94
2026-08-30T08:19:17.857086,1,img_0247,ADRES,E,17.834,0.5274,0.8389,0.9124,2307.835,41632.0,44170.0,20.86
2026-08-30T08:19:25.507852,1,img_0248,ADRES,Q,22.137,0.7248,0.8389,0.9124,2948.455,41632.0,77111.0,11.95
2026-08-30T08:19:25.507852,1,img_0248,ADRES,E,17.88,0.5294,0.8389,0.9124,2326.22,41632.0,44393.0,20.76
2026-08-30T08:19:35.148003,1,img_0249,ADRES,Q,24.402,0.8132,0.8447,0.9158,4440.783,41632.0,119702.0,7.7
2026-08-30T08:19:35.148003,1,img_0249,ADRES,E,20.222,0.6783,0.8447,0.9158,3556.444,41632.0,70758.0,13.02
2026-08-30T08:19:45.161191,1,img_0250,ADRES,Q,24.427,0.8136,0.8447,0.9158,4466.973,41632.0,119228.0,7.73
2026-08-30T08:19:45.161191,1,img_0250,ADRES,E,20.239,0.6769,0.8447,0.9158,3501.515,41632.0,70720.0,13.03
2026-08-30T08:19:54.696372,1,img_0251,ADRES,Q,24.425,0.8138,0.8447,0.9158,4422.55,41632.0,122519.0,7.52
2026-08-30T08:19:54.696372,1,img_0251,ADRES,E,20.238,0.6784,0.8447,0.9158,3451.229,41632.0,72659.0,12.68
2026-08-30T08:20:04.414564,1,img_0252,ADRES,Q,24.422,0.8138,0.8447,0.9158,4396.416,41632.0,123753.0,7.45
2026-08-30T08:20:04.414564,1,img_0252,ADRES,E,20.214,0.678,0.8447,0.9158,3486.04,41632.0,72674.0,12.68
2026-08-30T08:20:15.095760,1,img_0253,ADRES,Q,24.565,0.8307,0.8552,0.922,4959.446,41632.0,129026.0,7.14
2026-08-30T08:20:15.095760,1,img_0253,ADRES,E,20.74,0.726,0.8552,0.922,3892.59,41632.0,77757.0,11.85
2026-08-30T08:20:26.178868,1,img_0254,ADRES,Q,24.611,0.8315,0.8552,0.922,4944.491,41632.0,131398.0,7.01
2026-08-30T08:20:26.178868,1,img_0254,ADRES,E,20.753,0.725,0.8552,0.922,3889.761,41632.0,78146.0,11.79
2026-08-30T08:20:37.584507,1,img_0255,ADRES,Q,24.634,0.8321,0.8552,0.922,4783.356,41632.0,137459.0,6.7
2026-08-30T08:20:37.584507,1,img_0255,ADRES,E,20.827,0.7296,0.8552,0.922,3916.11,41632.0,81099.0,11.36
2026-08-30T08:20:48.040810,1,img_0256,ADRES,Q,24.652,0.8319,0.8552,0.922,4869.501,41632.0,137054.0,6.72
2026-08-30T08:20:48.040810,1,img_0256,ADRES,E,20.837,0.7297,0.8552,0.922,3921.448,41632.0,80510.0,11.45
2026-08-30T08:20:55.819190,1,img_0257,ADRES,Q,22.903,0.7856,0.8473,0.9173,3352.138,41632.0,89141.0,10.34
2026-08-30T08:20:55.819190,1,img_0257,ADRES,E,19.231,0.6668,0.8473,0.9173,2779.596,41632.0,52896.0,17.42
2026-08-30T08:21:03.607358,1,img_0258,ADRES,Q,22.889,0.7865,0.8473,0.9173,3296.526,41632.0,91288.0,10.1
2026-08-30T08:21:03.607358,1,img_0258,ADRES,E,19.219,0.6633,0.8473,0.9173,2782.313,41632.0,53745.0,17.15
2026-08-30T08:21:11.659788,1,img_0259,ADRES,Q,22.952,0.7873,0.8473,0.9173,3293.372,41632.0,91024.0,10.12
2026-08-30T08:21:11.659788,1,img_0259,ADRES,E,19.288,0.6679,0.8473,0.9173,2777.241,41632.0,54098.0,17.04
2026-08-30T08:21:19.502460,1,img_0260,ADRES,Q,22.956,0.7877,0.8473,0.9173,3330.145,41632.0,91428.0,10.08
2026-08-30T08:21:19.502460,1,img_0260,ADRES,E,19.305,0.6685,0.8473,0.9173,2796.865,41632.0,54299.0,16.97
2026-08-30T08:21:27.418307,1,img_0261,ADRES,Q,25.303,0.8374,0.946,0.9722,3134.078,41632.0,79993.0,11.52
2026-08-30T08:21:27.418307,1,img_0261,ADRES,E,21.279,0.7582,0.946,0.9722,2570.576,41632.0,45063.0,20.45
2026-08-30T08:21:35.029773,1,img_0262,ADRES,Q,25.316,0.837,0.946,0.9722,3242.568,41632.0,81236.0,11.34
2026-08-30T08:21:35.029773,1,img_0262,ADRES,E,21.289,0.7574,0.946,0.9722,2562.383,41632.0,45748.0,20.15
2026-08-30T08:21:43.347027,1,img_0263,ADRES,Q,25.346,0.8377,0.946,0.9722,3286.306,41632.0,80997.0,11.38
2026-08-30T08:21:43.347027,1,img_0263,ADRES,E,21.28,0.7567,0.946,0.9722,2578.5,41632.0,45999.0,20.04
2026-08-30T08:21:50.973123,1,img_0264,ADRES,Q,25.36,0.8379,0.946,0.9722,3191.2,41632.0,80967.0,11.38
2026-08-30T08:21:50.973123,1,img_0264,ADRES,E,21.324,0.7588,0.946,0.9722,2530.145,41632.0,45752.0,20.14
2026-08-30T08:21:59.901368,1,img_0265,ADRES,Q,23.644,0.8206,0.8518,0.92,3735.137,41632.0,98851.0,9.32
2026-08-30T08:21:59.901368,1,img_0265,ADRES,E,19.15,0.7118,0.8518,0.92,3169.767,41632.0,60223.0,15.3
2026-08-30T08:22:08.341360,1,img_0266,ADRES,Q,23.657,0.8207,0.8518,0.92,3665.547,41632.0,102294.0,9.01
2026-08-30T08:22:08.341360,1,img_0266,ADRES,E,19.136,0.7104,0.8518,0.92,3146.522,41632.0,60941.0,15.12
2026-08-30T08:22:16.960450,1,img_0267,ADRES,Q,23.643,0.82,0.8518,0.92,3754.999,41632.0,96022.0,9.6
2026-08-30T08:22:16.960450,1,img_0267,ADRES,E,19.13,0.7093,0.8518,0.92,3153.506,41632.0,59612.0,15.46
2026-08-30T08:22:27.748620,1,img_0268,ADRES,Q,23.667,0.8193,0.8518,0.92,3747.223,41632.0,95940.0,9.61
2026-08-30T08:22:27.748620,1,img_0268,ADRES,E,19.139,0.7094,0.8518,0.92,3136.898,41632.0,59367.0,15.52
2026-08-30T08:22:34.440849,1,img_0269,ADRES,Q,24.47,0.8232,0.9558,0.9774,2788.762,41632.0,68780.0,13.4
2026-08-30T08:22:34.440849,1,img_0269,ADRES,E,20.683,0.7381,0.9558,0.9774,2204.156,41632.0,37492.0,24.58
2026-08-30T08:22:41.060329,1,img_0270,ADRES,Q,24.51,0.824,0.9558,0.9774,2811.107,41632.0,69742.0,13.21
2026-08-30T08:22:41.060329,1,img_0270,ADRES,E,20.766,0.7378,0.9558,0.9774,2160.776,41632.0,38052.0,24.22
2026-08-30T08:22:47.581089,1,img_0271,ADRES,Q,24.562,0.8251,0.9558,0.9774,2764.906,41632.0,71030.0,12.97
2026-08-30T08:22:47.581089,1,img_0271,ADRES,E,20.837,0.7419,0.9558,0.9774,2138.271,41632.0,38815.0,23.74
2026-08-30T08:22:55.110687,1,img_0272,ADRES,Q,24.505,0.8236,0.9558,0.9774,2843.564,41632.0,71886.0,12.82
2026-08-30T08:22:55.110687,1,img_0272,ADRES,E,20.71,0.7402,0.9558,0.9774,2204.604,41632.0,38990.0,23.64
2026-08-30T08:23:03.065947,1,img_0273,ADRES,Q,22.396,0.7337,0.8343,0.9096,3032.095,41632.0,80236.0,11.49
2026-08-30T08:23:03.065947,1,img_0273,ADRES,E,18.038,0.5439,0.8343,0.9096,2468.025,41632.0,46720.0,19.73
2026-08-30T08:23:10.520084,1,img_0274,ADRES,Q,22.343,0.7327,0.8343,0.9096,3081.77,41632.0,80891.0,11.39
2026-08-30T08:23:10.520084,1,img_0274,ADRES,E,18.072,0.5456,0.8343,0.9096,2464.526,41632.0,46860.0,19.67
2026-08-30T08:23:17.730412,1,img_0275,ADRES,Q,22.444,0.7354,0.8343,0.9096,3062.838,41632.0,81434.0,11.32
2026-08-30T08:23:17.730412,1,img_0275,ADRES,E,18.08,0.5463,0.8343,0.9096,2501.149,41632.0,47200.0,19.53
2026-08-30T08:23:24.919891,1,img_0276,ADRES,Q,22.369,0.7335,0.8343,0.9096,3064.469,41632.0,82130.0,11.22
2026-08-30T08:23:24.919891,1,img_0276,ADRES,E,18.085,0.5459,0.8343,0.9096,2431.861,41632.0,47389.0,19.45
2026-08-30T08:23:34.645718,1,img_0277,ADRES,Q,24.38,0.8122,0.8436,0.9152,4491.682,41632.0,119969.0,7.68
2026-08-30T08:23:34.645718,1,img_0277,ADRES,E,20.195,0.6753,0.8436,0.9152,3486.394,41632.0,70923.0,12.99
2026-08-30T08:23:44.254323,1,img_0278,ADRES,Q,24.417,0.813,0.8436,0.9152,4497.385,41632.0,119222.0,7.73
2026-08-30T08:23:44.254323,1,img_0278,ADRES,E,20.282,0.6765,0.8436,0.9152,3499.463,41632.0,70751.0,13.03
2026-08-30T08:23:54.781504,1,img_0279,ADRES,Q,24.414,0.8124,0.8436,0.9152,4474.167,41632.0,121216.0,7.6
2026-08-30T08:23:54.781504,1,img_0279,ADRES,E,20.244,0.6766,0.8436,0.9152,3470.9,41632.0,72607.0,12.69
2026-08-30T08:24:04.479823,1,img_0280,ADRES,Q,24.412,0.8133,0.8436,0.9152,4437.053,41632.0,123234.0,7.48
2026-08-30T08:24:04.479823,1,img_0280,ADRES,E,20.231,0.6758,0.8436,0.9152,3522.149,41632.0,72251.0,12.76
2026-08-30T08:24:15.704584,1,img_0281,ADRES,Q,24.569,0.8314,0.8586,0.9239,5033.695,41632.0,129605.0,7.11
2026-08-30T08:24:15.704584,1,img_0281,ADRES,E,20.749,0.7241,0.8586,0.9239,3880.72,41632.0,77838.0,11.84
2026-08-30T08:24:26.445618,1,img_0282,ADRES,Q,24.605,0.8316,0.8586,0.9239,4993.583,41632.0,131154.0,7.03
2026-08-30T08:24:26.445618,1,img_0282,ADRES,E,20.786,0.7243,0.8586,0.9239,3957.139,41632.0,78083.0,11.8
2026-08-30T08:24:36.995745,1,img_0283,ADRES,Q,24.635,0.8328,0.8586,0.9239,4864.53,41632.0,135566.0,6.8
2026-08-30T08:24:36.995745,1,img_0283,ADRES,E,20.844,0.7273,0.8586,0.9239,3938.506,41632.0,80989.0,11.38
2026-08-30T08:24:47.397343,1,img_0284,ADRES,Q,24.639,0.8325,0.8586,0.9239,4880.194,41632.0,135949.0,6.78
2026-08-30T08:24:47.397343,1,img_0284,ADRES,E,20.815,0.7287,0.8586,0.9239,3905.354,41632.0,81418.0,11.32
2026-08-30T08:24:55.732394,1,img_0285,ADRES,Q,23.163,0.7944,0.8413,0.9138,3535.016,41632.0,94686.0,9.73
2026-08-30T08:24:55.732394,1,img_0285,ADRES,E,19.428,0.6785,0.8413,0.9138,2986.798,41632.0,56967.0,16.18
2026-08-30T08:25:03.916050,1,img_0286,ADRES,Q,23.144,0.7948,0.8413,0.9138,3556.008,41632.0,96136.0,9.59
2026-08-30T08:25:03.916050,1,img_0286,ADRES,E,19.372,0.6755,0.8413,0.9138,2922.253,41632.0,57214.0,16.11
2026-08-30T08:25:12.209928,1,img_0287,ADRES,Q,23.204,0.7963,0.8413,0.9138,3530.518,41632.0,97572.0,9.45
2026-08-30T08:25:12.209928,1,img_0287,ADRES,E,19.461,0.6813,0.8413,0.9138,2915.755,41632.0,57816.0,15.94
2026-08-30T08:25:20.700671,1,img_0288,ADRES,Q,23.212,0.7964,0.8413,0.9138,3494.48,41632.0,97059.0,9.5
2026-08-30T08:25:20.700671,1,img_0288,ADRES,E,19.436,0.6805,0.8413,0.9138,2984.898,41632.0,58000.0,15.89
2026-08-30T08:25:28.850591,1,img_0289,ADRES,Q,25.634,0.842,0.9493,0.974,3301.193,41632.0,81250.0,11.34
2026-08-30T08:25:28.850591,1,img_0289,ADRES,E,21.409,0.7622,0.9493,0.974,2611.077,41632.0,46014.0,20.03
2026-08-30T08:25:36.533893,1,img_0290,ADRES,Q,25.636,0.8421,0.9493,0.974,3328.578,41632.0,82554.0,11.16
2026-08-30T08:25:36.533893,1,img_0290,ADRES,E,21.471,0.7621,0.9493,0.974,2602.369,41632.0,46166.0,19.96
2026-08-30T08:25:44.176608,1,img_0291,ADRES,Q,25.665,0.842,0.9493,0.974,3319.607,41632.0,82533.0,11.17
2026-08-30T08:25:44.176608,1,img_0291,ADRES,E,21.46,0.7622,0.9493,0.974,2629.788,41632.0,46535.0,19.8
2026-08-30T08:25:51.849787,1,img_0292,ADRES,Q,25.653,0.8422,0.9493,0.974,3321.381,41632.0,81456.0,11.31
2026-08-30T08:25:51.849787,1,img_0292,ADRES,E,21.451,0.7622,0.9493,0.974,2575.37,41632.0,46281.0,19.91
2026-08-30T08:26:01.522208,1,img_0293,ADRES,Q,24.55,0.8246,0.869,0.9299,3897.804,41632.0,104615.0,8.81
2026-08-30T08:26:01.522208,1,img_0293,ADRES,E,20.544,0.7221,0.869,0.9299,3324.101,41632.0,64754.0,14.23
2026-08-30T08:26:11.665626,1,img_0294,ADRES,Q,24.553,0.8247,0.869,0.9299,3972.644,41632.0,106196.0,8.68
2026-08-30T08:26:11.665626,1,img_0294,ADRES,E,20.55,0.7214,0.869,0.9299,3339.833,41632.0,65618.0,14.04
2026-08-30T08:26:20.818495,1,img_0295,ADRES,Q,24.566,0.8245,0.869,0.9299,3938.702,41632.0,102465.0,8.99
2026-08-30T08:26:20.818495,1,img_0295,ADRES,E,20.525,0.72,0.869,0.9299,3302.059,41632.0,63793.0,14.45
2026-08-30T08:26:30.624394,1,img_0296,ADRES,Q,24.573,0.8238,0.869,0.9299,3935.1,41632.0,101756.0,9.06
2026-08-30T08:26:30.624394,1,img_0296,ADRES,E,20.533,0.7194,0.869,0.9299,3328.119,41632.0,63781.0,14.45
2026-08-30T08:26:37.972281,1,img_0297,ADRES,Q,24.669,0.8283,0.9462,0.9723,2750.443,41632.0,66601.0,13.84
2026-08-30T08:26:37.972281,1,img_0297,ADRES,E,20.676,0.7491,0.9462,0.9723,2081.431,41632.0,35291.0,26.11
2026-08-30T08:26:44.368214,1,img_0298,ADRES,Q,24.713,0.8279,0.9462,0.9723,2715.109,41632.0,67460.0,13.66
2026-08-30T08:26:44.368214,1,img_0298,ADRES,E,20.738,0.7477,0.9462,0.9723,2053.63,41632.0,35225.0,26.16
2026-08-30T08:26:50.738377,1,img_0299,ADRES,Q,24.763,0.8294,0.9462,0.9723,2684.123,41632.0,68688.0,13.42
2026-08-30T08:26:50.738377,1,img_0299,ADRES,E,20.786,0.7511,0.9462,0.9723,2064.598,41632.0,36184.0,25.47
2026-08-30T08:26:57.504412,1,img_0300,ADRES,Q,24.734,0.8285,0.9462,0.9723,2728.933,41632.0,69836.0,13.2
2026-08-30T08:26:57.504412,1,img_0300,ADRES,E,20.717,0.7487,0.9462,0.9723,2157.483,41632.0,36719.0,25.1
2026-08-30T08:27:04.888303,1,img_0301,ADRES,Q,22.31,0.7321,0.8187,0.9003,3103.115,41632.0,80001.0,11.52
2026-08-30T08:27:04.888303,1,img_0301,ADRES,E,18.018,0.5468,0.8187,0.9003,2547.481,41632.0,47357.0,19.46
2026-08-30T08:27:12.349790,1,img_0302,ADRES,Q,22.247,0.7319,0.8187,0.9003,3122.051,41632.0,81380.0,11.32
2026-08-30T08:27:12.349790,1,img_0302,ADRES,E,18.079,0.5477,0.8187,0.9003,2570.447,41632.0,47761.0,19.3
2026-08-30T08:27:19.671478,1,img_0303,ADRES,Q,22.358,0.7342,0.8187,0.9003,3105.997,41632.0,81707.0,11.28
2026-08-30T08:27:19.671478,1,img_0303,ADRES,E,18.058,0.5488,0.8187,0.9003,2551.503,41632.0,48648.0,18.94
2026-08-30T08:27:27.016220,1,img_0304,ADRES,Q,22.282,0.7331,0.8187,0.9003,3078.443,41632.0,82338.0,11.19
2026-08-30T08:27:27.016220,1,img_0304,ADRES,E,18.095,0.5506,0.8187,0.9003,2501.148,41632.0,48703.0,18.92
2026-08-30T08:27:36.663841,1,img_0305,ADRES,Q,24.357,0.8118,0.85,0.9189,4375.682,41632.0,117530.0,7.84
2026-08-30T08:27:36.663841,1,img_0305,ADRES,E,20.184,0.6777,0.85,0.9189,3476.748,41632.0,69022.0,13.35
2026-08-30T08:27:46.272499,1,img_0306,ADRES,Q,24.363,0.8121,0.85,0.9189,4375.372,41632.0,116621.0,7.9
2026-08-30T08:27:46.272499,1,img_0306,ADRES,E,20.187,0.6765,0.85,0.9189,3409.856,41632.0,68992.0,13.36
2026-08-30T08:27:55.730616,1,img_0307,ADRES,Q,24.369,0.8123,0.85,0.9189,4334.259,41632.0,120833.0,7.63
2026-08-30T08:27:55.730616,1,img_0307,ADRES,E,20.216,0.6781,0.85,0.9189,3386.355,41632.0,71551.0,12.88
2026-08-30T08:28:05.259515,1,img_0308,ADRES,Q,24.344,0.8124,0.85,0.9189,4306.25,41632.0,121168.0,7.61
2026-08-30T08:28:05.259515,1,img_0308,ADRES,E,20.178,0.6784,0.85,0.9189,3486.053,41632.0,71280.0,12.93
2026-08-30T08:28:12.394239,1,img_0309,ADRES,Q,21.176,0.6146,0.7662,0.8676,2369.1,41632.0,68370.0,13.48
2026-08-30T08:28:12.394239,1,img_0309,ADRES,E,17.41,0.3922,0.7662,0.8676,1957.69,41632.0,39368.0,23.41
2026-08-30T08:28:18.603900,1,img_0310,ADRES,Q,21.055,0.6073,0.7662,0.8676,2398.673,41632.0,70610.0,13.05
2026-08-30T08:28:18.603900,1,img_0310,ADRES,E,17.324,0.3865,0.7662,0.8676,2046.308,41632.0,40014.0,23.03
2026-08-30T08:28:24.875070,1,img_0311,ADRES,Q,21.182,0.6151,0.7662,0.8676,2458.678,41632.0,67562.0,13.64
2026-08-30T08:28:24.875070,1,img_0311,ADRES,E,17.403,0.3915,0.7662,0.8676,2023.295,41632.0,38403.0,24.0
2026-08-30T08:28:31.163918,1,img_0312,ADRES,Q,21.099,0.6091,0.7662,0.8676,2441.483,41632.0,67385.0,13.68
2026-08-30T08:28:31.163918,1,img_0312,ADRES,E,17.367,0.3877,0.7662,0.8676,1990.263,41632.0,38048.0,24.22
2026-08-30T08:28:39.850017,1,img_0313,ADRES,Q,24.105,0.8154,0.8828,0.9378,3766.071,41632.0,121610.0,7.58
2026-08-30T08:28:39.850017,1,img_0313,ADRES,E,20.082,0.692,0.8828,0.9378,3281.189,41632.0,73218.0,12.59
2026-08-30T08:28:49.095967,1,img_0314,ADRES,Q,24.087,0.816,0.8828,0.9378,3754.611,41632.0,124223.0,7.42
2026-08-30T08:28:49.095967,1,img_0314,ADRES,E,20.035,0.6915,0.8828,0.9378,3321.511,41632.0,75136.0,12.27
2026-08-30T08:28:57.913699,1,img_0315,ADRES,Q,24.141,0.8167,0.8828,0.9378,3731.104,41632.0,120743.0,7.63
2026-08-30T08:28:57.913699,1,img_0315,ADRES,E,20.124,0.6952,0.8828,0.9378,3317.523,41632.0,71625.0,12.87
2026-08-30T08:29:06.872584,1,img_0316,ADRES,Q,24.122,0.8163,0.8828,0.9378,3748.869,41632.0,120099.0,7.67
2026-08-30T08:29:06.872584,1,img_0316,ADRES,E,20.009,0.6893,0.8828,0.9378,3259.503,41632.0,72182.0,12.77
2026-08-30T08:29:16.114668,1,img_0317,ADRES,Q,24.266,0.7892,0.9039,0.9495,3911.5,41632.0,122864.0,7.5
